order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,quality_score,year,quarter,month,month_name,country,city,specialty,tier,avg_quality_score,category,product_line,spec,weight_kg
574,15,4,56,226.05,12658.8,14,97.6,2024,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
226,15,7,109,228.42,24897.78,9,93,2023,3,8,August,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
76,15,2,63,223.81,14100.03,7,95.9,2023,1,3,March,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
125,15,1,123,228.33,28084.59,18,95.8,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
130,15,3,109,220.72,24058.48,15,99.1,2023,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
448,15,3,97,197.33,19141.01,8,97.3,2024,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
223,15,5,105,212.25,22286.25,14,95.2,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
271,15,6,154,203.34,31314.36,5,95.2,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
271,15,5,149,222.44,33143.56,10,96.8,2023,3,9,September,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
158,15,5,61,216.98,13235.78,15,93.6,2023,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
730,15,1,69,217.81,15028.89,17,95.7,2024,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
309,15,5,122,196.34,23953.48,15,97.3,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
242,15,2,70,229.76,16083.2,18,97.5,2023,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
242,15,7,74,218.06,16136.44,5,93.5,2023,3,8,August,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
298,15,1,84,239.17,20090.28,12,98.7,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
300,15,5,85,212.67,18076.95,18,95.1,2023,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
414,15,5,185,226.72,41943.2,15,94.5,2024,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
419,15,3,113,220.6,24927.8,7,99.9,2024,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
337,15,5,121,196.02,23718.42,15,94.9,2023,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
524,15,1,103,230.08,23698.24,16,95.6,2024,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
538,15,2,84,198.2,16648.8,15,95.3,2024,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
637,15,1,76,206.31,15679.56,14,97.3,2024,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
482,15,7,136,208.84,28402.24,11,93.5,2024,2,4,April,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
218,15,5,79,210.46,16626.34,16,95.7,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
328,15,6,178,217.57,38727.46,7,94,2023,4,11,November,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
330,15,1,269,199.26,53600.94,15,96.4,2023,4,11,November,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
35,15,7,82,229.06,18782.92,13,95.4,2023,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
239,15,3,52,240.22,12491.44,13,97.5,2023,3,8,August,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
250,15,7,60,200.51,12030.6,11,95.7,2023,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
361,15,6,94,221.69,20838.86,8,97.6,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
110,15,6,66,231.89,15304.74,8,94,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
378,15,6,63,207.74,13087.62,13,95.8,2024,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
42,15,5,74,205.37,15197.38,8,97.1,2023,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
230,15,6,87,214.21,18636.27,8,96.4,2023,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
713,15,6,85,233.07,19810.95,12,95.9,2024,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
41,15,7,131,217.04,28432.24,12,94.4,2023,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
28,15,5,89,240.68,21420.52,16,94.3,2023,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
170,15,2,89,215.22,19154.58,13,97.3,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
706,15,7,62,204.7,12691.4,9,93.7,2024,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Watch,47mm,0.06
304,15,4,108,211.79,22873.32,11,96.7,2023,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
522,15,1,129,214.44,27662.76,18,97.8,2024,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
578,15,6,87,211.73,18420.51,6,96.5,2024,3,7,July,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
343,15,2,117,214.8,25131.6,11,95.5,2023,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
37,15,2,85,217.23,18464.55,17,98.3,2023,1,2,February,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
514,15,2,72,218.49,15731.28,7,96.6,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
714,15,3,291,236.4,68792.4,9,97.1,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
725,15,2,76,210.18,15973.68,12,98.5,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
527,15,3,75,205.29,15396.75,12,97.3,2024,2,6,June,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
642,15,6,95,219.92,20892.4,11,95.8,2024,4,10,October,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
13,15,4,97,207.82,20158.54,15,99.1,2023,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
544,15,2,65,214.35,13932.75,7,96.1,2024,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
198,15,2,87,201.55,17534.85,16,95.4,2023,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
296,15,2,91,198.84,18094.44,14,96.1,2023,4,10,October,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
329,15,5,105,206.25,21656.25,17,94.6,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
278,15,1,121,210.55,25476.55,12,96.1,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
365,15,6,104,232.53,24183.12,6,96.3,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
560,15,5,66,209.05,13797.3,11,95.5,2024,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
133,15,4,76,227.43,17284.68,9,97.9,2023,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
401,15,1,61,220.35,13441.35,9,96.8,2024,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
727,15,1,67,238.31,15966.77,9,96.6,2024,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
133,15,5,77,207.9,16008.3,18,95.8,2023,2,5,May,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
260,15,2,65,200.06,13003.9,13,97.6,2023,3,9,September,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
562,15,4,116,219.43,25453.88,16,96.8,2024,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
636,15,4,63,218.9,13790.7,16,99.8,2024,3,9,September,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
583,15,3,169,238.42,40292.98,16,99.4,2024,3,8,August,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
624,15,4,88,220.31,19387.28,13,99.6,2024,3,9,September,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
70,15,3,81,226.42,18340.02,11,97.4,2023,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Watch,47mm,0.06
513,15,2,95,206.68,19634.6,9,98.3,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
610,15,2,72,210.37,15146.64,18,98.7,2024,3,9,September,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
492,15,1,57,231.16,13176.12,17,98.2,2024,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
170,15,2,87,224.25,19509.75,11,95.1,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Watch,47mm,0.06
328,15,5,197,227.21,44760.37,17,94.8,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
521,15,4,134,199.62,26749.08,7,97.7,2024,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
308,15,4,92,221.55,20382.6,17,97.7,2023,4,11,November,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Watch,47mm,0.06
519,15,5,96,218.73,20998.08,12,96.1,2024,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
668,15,1,233,235.37,54841.21,15,99,2024,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Watch,47mm,0.06
312,15,6,180,231.09,41596.2,7,94.1,2023,4,11,November,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Watch,47mm,0.06
678,15,5,161,223.75,36023.75,16,95.6,2024,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Watch,47mm,0.06
632,16,3,121,120.73,14608.33,13,98,2024,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
717,16,3,77,104.78,8068.06,7,96.3,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
717,16,7,78,126.99,9905.22,12,95,2024,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
717,16,6,80,107.13,8570.4,5,95.4,2024,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
12,16,2,83,108.71,9022.93,15,98.6,2023,1,1,January,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
638,16,6,65,116.55,7575.75,14,97.1,2024,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
29,16,3,58,117.28,6802.24,17,99.1,2023,1,1,January,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
159,16,6,202,126.75,25603.5,9,97.7,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
35,16,4,66,106.66,7039.56,11,96,2023,1,2,February,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
53,16,3,62,113.48,7035.76,15,99,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
347,16,1,210,109.13,22917.3,10,98.7,2023,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
140,16,1,178,126.76,22563.28,11,97.1,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
133,16,5,138,108.26,14939.88,7,95.3,2023,2,5,May,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
65,16,1,64,106.02,6785.28,8,97.7,2023,1,3,March,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
727,16,5,125,123.27,15408.75,11,95.7,2024,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
686,16,7,80,110.24,8819.2,11,95.2,2024,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
109,16,5,53,119.71,6344.63,16,96,2023,2,4,April,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
657,16,4,76,113.29,8610.04,11,97.6,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
121,16,6,144,117.03,16852.32,10,96.8,2023,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
409,16,1,159,121.2,19270.8,17,97.5,2024,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
569,16,1,51,105.35,5372.85,14,97.2,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
362,16,5,142,116.35,16521.7,7,95,2023,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
188,16,3,67,119.53,8008.51,13,97.9,2023,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
191,16,5,116,125.18,14520.88,18,94.5,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
256,16,1,69,126.22,8709.18,13,97.8,2023,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
203,16,5,134,123.75,16582.5,17,94.5,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
677,16,5,153,107.59,16461.27,16,96.7,2024,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
731,16,7,81,107.23,8685.63,11,95.8,2024,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
373,16,7,66,112.81,7445.46,7,94,2024,1,1,January,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
353,16,5,176,125.25,22044,16,96.8,2023,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
364,16,7,127,119.4,15163.8,9,94.4,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
415,16,7,104,111.16,11560.64,9,94.2,2024,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
557,16,6,103,125.63,12939.89,12,96.7,2024,3,7,July,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
438,16,7,144,106.44,15327.36,11,95.3,2024,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
502,16,6,66,126.08,8321.28,11,97.5,2024,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
567,16,3,86,116.84,10048.24,13,96.5,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
723,16,3,85,117.24,9965.4,10,98.6,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
153,16,1,74,124.91,9243.34,10,96.6,2023,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
377,16,6,81,105.35,8533.35,5,96.9,2024,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
118,16,6,74,106.4,7873.6,12,96.9,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
35,16,5,62,120.21,7453.02,11,95.2,2023,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
411,16,6,56,119.5,6692,5,96.5,2024,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
330,16,5,98,114.04,11175.92,15,96.5,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
116,16,6,167,108.49,18117.83,9,95.9,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
306,16,1,107,118.9,12722.3,17,96,2023,4,11,November,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
729,16,3,136,117.63,15997.68,14,97.8,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
295,16,7,75,104.69,7851.75,7,95.4,2023,4,10,October,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
428,16,7,123,125.83,15477.09,6,96.9,2024,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
716,16,3,127,122.33,15535.91,9,99.9,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
211,16,7,185,109.66,20287.1,6,94.3,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
4,16,6,71,108.59,7709.89,10,94.5,2023,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
503,16,4,78,115.37,8998.86,14,98.1,2024,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
128,16,1,110,105.02,11552.2,13,97.3,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
479,16,1,72,115.2,8294.4,7,98.5,2024,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
603,16,6,60,126.47,7588.2,14,94.4,2024,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
711,16,6,128,120.62,15439.36,5,94.1,2024,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
353,16,5,184,120.17,22111.28,13,95.4,2023,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
428,16,4,123,123.58,15200.34,11,96.5,2024,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
197,16,5,66,105.78,6981.48,8,94.4,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
602,16,5,96,118.89,11413.44,7,97.5,2024,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
193,16,1,117,118.96,13918.32,18,99.4,2023,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
712,16,3,169,115.46,19512.74,13,99.2,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
278,16,6,91,107.98,9826.18,13,94.1,2023,4,10,October,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
211,16,2,179,124.57,22298.03,15,97.2,2023,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
602,16,2,96,113.5,10896,12,98,2024,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
602,16,4,93,116.38,10823.34,13,99.8,2024,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
406,16,5,74,119.92,8874.08,8,97.1,2024,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
360,16,5,57,108.03,6157.71,16,95.2,2023,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
573,16,4,65,119.51,7768.15,18,96.6,2024,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
723,16,1,87,107.35,9339.45,17,98.3,2024,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
409,16,6,140,120.1,16814,7,95.8,2024,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
286,16,2,155,127.01,19686.55,13,96.1,2023,4,10,October,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
453,16,2,89,124.81,11108.09,14,98.7,2024,1,3,March,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
570,16,7,73,124.68,9101.64,13,96.8,2024,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
153,16,7,76,108.07,8213.32,5,94.1,2023,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
275,16,5,141,107.33,15133.53,7,96.7,2023,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
221,16,7,139,116.67,16217.13,8,93.9,2023,3,8,August,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
195,16,7,81,116.46,9433.26,9,96.9,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
353,16,3,173,114.8,19860.4,12,98,2023,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
330,16,7,90,118.17,10635.3,8,96.5,2023,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
132,16,7,59,119.62,7057.58,7,95.1,2023,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
409,16,1,143,125.42,17935.06,15,96.9,2024,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
455,16,3,81,127.64,10338.84,7,97,2024,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
124,16,7,61,124.01,7564.61,7,96,2023,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
406,16,1,75,107.23,8042.25,15,95.5,2024,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
727,16,2,133,114.64,15247.12,7,95.1,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
233,16,6,83,119.37,9907.71,6,97.4,2023,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
503,16,6,81,111.04,8994.24,9,97.4,2024,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Wearable,Earbuds,Standard,0.06
560,16,5,135,108.8,14688,10,94,2024,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
201,16,4,132,118.31,15616.92,9,97.7,2023,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
503,16,2,81,126.04,10209.24,14,95.1,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
334,16,7,108,126.11,13619.88,11,93.7,2023,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
133,16,5,154,127.79,19679.66,11,96.8,2023,2,5,May,China,Beijing,Display Panels,Tier 1,96.5,Wearable,Earbuds,Standard,0.06
277,16,1,66,124.4,8210.4,17,95.7,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Wearable,Earbuds,Standard,0.06
516,16,2,76,126.67,9626.92,7,96.9,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
314,16,4,215,128.42,27610.3,18,99.6,2023,4,11,November,Japan,Tokyo,Image Sensors,Tier 1,98.9,Wearable,Earbuds,Standard,0.06
517,16,2,129,126.93,16373.97,9,95.7,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Wearable,Earbuds,Standard,0.06
270,16,7,57,127.96,7293.72,12,94.3,2023,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Wearable,Earbuds,Standard,0.06
275,16,3,142,118.35,16805.7,10,96.9,2023,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Wearable,Earbuds,Standard,0.06
3,5,1,104,897.05,93293.2,12,96,2023,1,1,January,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,512GB,0.22
717,5,6,55,888.97,48893.35,7,97.3,2024,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy Z,512GB,0.22
142,5,5,54,980.12,52926.48,10,94.7,2023,2,5,May,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,512GB,0.22
